project,run_id,run_name,created_at,sample_id,metric,value
RLMs-Task8,1054ukow,stoic-night-8,2026-04-19T12:12:29Z,3,recall,1.0
RLMs-Task8,1054ukow,stoic-night-8,2026-04-19T12:12:29Z,3,f1,0.8353702372393961
RLMs-Task8,zyiqdd1w,polar-jazz-7,2026-04-13T14:31:22Z,0,precision,0.3456079785193709
RLMs-Task8,zyiqdd1w,polar-jazz-7,2026-04-13T14:31:22Z,0,recall,1.0
RLMs-Task8,zyiqdd1w,polar-jazz-7,2026-04-13T14:31:22Z,0,f1,0.5136830102622577
RLMs-Task8,zyiqdd1w,polar-jazz-7,2026-04-13T14:31:22Z,1,precision,0.9576945468659034
RLMs-Task8,zyiqdd1w,polar-jazz-7,2026-04-13T14:31:22Z,1,recall,0.9293785310734464
RLMs-Task8,zyiqdd1w,polar-jazz-7,2026-04-13T14:31:22Z,1,f1,0.9433240944279844
RLMs-Task8,zyiqdd1w,polar-jazz-7,2026-04-13T14:31:22Z,2,precision,1.0
RLMs-Task8,zyiqdd1w,polar-jazz-7,2026-04-13T14:31:22Z,2,recall,0.7686567164179104
RLMs-Task8,zyiqdd1w,polar-jazz-7,2026-04-13T14:31:22Z,2,f1,0.869198312236287
RLMs-Task8,zyiqdd1w,polar-jazz-7,2026-04-13T14:31:22Z,3,precision,0.4829308909242298
RLMs-Task8,zyiqdd1w,polar-jazz-7,2026-04-13T14:31:22Z,3,recall,0.9982788296041308
RLMs-Task8,zyiqdd1w,polar-jazz-7,2026-04-13T14:31:22Z,3,f1,0.6509539842873175
RLMs-Task8,o3f3u4mo,sunny-snowball-5,2026-04-13T13:54:09Z,0,precision,0.2935172114236073
RLMs-Task8,o3f3u4mo,sunny-snowball-5,2026-04-13T13:54:09Z,0,recall,1.0
RLMs-Task8,o3f3u4mo,sunny-snowball-5,2026-04-13T13:54:09Z,0,f1,0.45382807253190055
RLMs-Task8,o3f3u4mo,sunny-snowball-5,2026-04-13T13:54:09Z,1,precision,0.6488945041061276
RLMs-Task8,o3f3u4mo,sunny-snowball-5,2026-04-13T13:54:09Z,1,recall,0.9672316384180792
RLMs-Task8,o3f3u4mo,sunny-snowball-5,2026-04-13T13:54:09Z,1,f1,0.776710775047259
RLMs-Task8,o3f3u4mo,sunny-snowball-5,2026-04-13T13:54:09Z,2,precision,0.25
RLMs-Task8,o3f3u4mo,sunny-snowball-5,2026-04-13T13:54:09Z,2,recall,0.0012437810945273632
RLMs-Task8,o3f3u4mo,sunny-snowball-5,2026-04-13T13:54:09Z,2,f1,0.002475247524752475
RLMs-Task8,o3f3u4mo,sunny-snowball-5,2026-04-13T13:54:09Z,3,precision,0.0
RLMs-Task8,o3f3u4mo,sunny-snowball-5,2026-04-13T13:54:09Z,3,recall,0.0
RLMs-Task8,o3f3u4mo,sunny-snowball-5,2026-04-13T13:54:09Z,3,f1,0.0
