scope,run_id,model,model_label,method,tier,task,context,repetition,question_count,status,report_state,result_updated_at,attempt_count,sources,failure_categories,score_name,score_available,f1,calls,cost_chf,cost_usd,input_tokens,output_tokens,total_tokens,latency_seconds,tool_time_seconds,peak_combined_memory_mib,peak_docker_memory_mib,peak_host_process_tree_rss_mib,process_wall_time_seconds,ground_truth_version,original_f1,score_correction_status,arm_final
full_benchmark,full-glm-5.2-tier2-task4-rlm-xfull-r02,glm-5.2,GLM 5.2,rlm,2,tier2/task4,full,2,5,succeeded,final,2026-09-17T17:03:43.896858+00:00,1,jed-full-v34-d50654b8;jed-glm-rlm-v34;kuma-full-v34-d50654b8,{},macro_f1,True,1.0,32,0.0,0.0,255733,12489,268222,781.7792251855135,271.00529131665826,653.3828125,0.0,653.3828125,880.1202677767724,rxnhaystack-human-1.6.0,1.0,not_affected,False
full_benchmark,full-glm-5.2-tier2-task4-rlm-xfull-r03,glm-5.2,GLM 5.2,rlm,2,tier2/task4,full,3,5,succeeded,final,2026-09-17T17:19:48.801221+00:00,1,jed-full-v34-d50654b8;jed-glm-rlm-v34;kuma-full-v34-d50654b8,{},macro_f1,True,1.0,24,0.0,0.0,361453,15959,377412,925.9390104673803,193.0734394621104,645.21484375,0.0,645.21484375,964.6336888372898,rxnhaystack-human-1.6.0,1.0,not_affected,False
full_benchmark,full-glm-5.2-tier2-task4-rlm-xfull-r04,glm-5.2,GLM 5.2,rlm,2,tier2/task4,full,4,5,succeeded,final,2026-09-17T17:34:49.395534+00:00,1,jed-full-v34-d50654b8;jed-glm-rlm-v34;kuma-full-v34-d50654b8,{},macro_f1,True,1.0,36,0.0,0.0,476711,15643,492354,868.6746687237173,249.1816381290555,653.734375,0.0,653.734375,900.3801593352109,rxnhaystack-human-1.6.0,1.0,not_affected,False
full_benchmark,full-glm-5.2-tier2-task4-rlm-xfull-r05,glm-5.2,GLM 5.2,rlm,2,tier2/task4,full,5,5,succeeded,final,2026-09-17T17:52:41.932833+00:00,1,jed-full-v34-d50654b8;jed-glm-rlm-v34;kuma-full-v34-d50654b8,{},macro_f1,True,1.0,34,0.0,0.0,345819,20966,366785,1030.3930538482964,307.5550835970789,1078.53515625,0.0,1078.53515625,1072.3774761799723,rxnhaystack-human-1.6.0,1.0,not_affected,False
full_benchmark,full-glm-5.2-tier2-task5-codeact-x100-r01,glm-5.2,GLM 5.2,codeact,2,tier2/task5,100,1,4,pending,current,,0,,{},macro_f1,False,,,,,,,,,,,,,,rxnhaystack-human-1.6.0,,not_affected,False
full_benchmark,full-glm-5.2-tier2-task5-codeact-x100-r02,glm-5.2,GLM 5.2,codeact,2,tier2/task5,100,2,4,pending,current,,0,,{},macro_f1,False,,,,,,,,,,,,,,rxnhaystack-human-1.6.0,,not_affected,False
full_benchmark,full-glm-5.2-tier2-task5-codeact-x100-r03,glm-5.2,GLM 5.2,codeact,2,tier2/task5,100,3,4,pending,current,,0,,{},macro_f1,False,,,,,,,,,,,,,,rxnhaystack-human-1.6.0,,not_affected,False
full_benchmark,full-glm-5.2-tier2-task5-codeact-x100-r04,glm-5.2,GLM 5.2,codeact,2,tier2/task5,100,4,4,pending,current,,0,,{},macro_f1,False,,,,,,,,,,,,,,rxnhaystack-human-1.6.0,,not_affected,False
full_benchmark,full-glm-5.2-tier2-task5-codeact-x100-r05,glm-5.2,GLM 5.2,codeact,2,tier2/task5,100,5,4,pending,current,,0,,{},macro_f1,False,,,,,,,,,,,,,,rxnhaystack-human-1.6.0,,not_affected,False
full_benchmark,full-glm-5.2-tier2-task5-codeact-x500-r01,glm-5.2,GLM 5.2,codeact,2,tier2/task5,500,1,4,pending,current,,0,,{},macro_f1,False,,,,,,,,,,,,,,rxnhaystack-human-1.6.0,,not_affected,False
full_benchmark,full-glm-5.2-tier2-task5-codeact-x500-r02,glm-5.2,GLM 5.2,codeact,2,tier2/task5,500,2,4,pending,current,,0,,{},macro_f1,False,,,,,,,,,,,,,,rxnhaystack-human-1.6.0,,not_affected,False
full_benchmark,full-glm-5.2-tier2-task5-codeact-x500-r03,glm-5.2,GLM 5.2,codeact,2,tier2/task5,500,3,4,pending,current,,0,,{},macro_f1,False,,,,,,,,,,,,,,rxnhaystack-human-1.6.0,,not_affected,False
full_benchmark,full-glm-5.2-tier2-task5-codeact-x500-r04,glm-5.2,GLM 5.2,codeact,2,tier2/task5,500,4,4,pending,current,,0,,{},macro_f1,False,,,,,,,,,,,,,,rxnhaystack-human-1.6.0,,not_affected,False
full_benchmark,full-glm-5.2-tier2-task5-codeact-x500-r05,glm-5.2,GLM 5.2,codeact,2,tier2/task5,500,5,4,pending,current,,0,,{},macro_f1,False,,,,,,,,,,,,,,rxnhaystack-human-1.6.0,,not_affected,False
full_benchmark,full-glm-5.2-tier2-task5-llm-x100-r01,glm-5.2,GLM 5.2,llm,2,tier2/task5,100,1,4,succeeded,final,2026-09-13T15:08:15.332359+00:00,1,liacpc14-glm-llm-v28-archive-exact,{},macro_f1,True,0.04411764705882353,4,0.0,0.0,41585,882,42467,26.66920806095004,0,325.84375,0.0,325.84375,30.680673860013485,rxnhaystack-human-1.6.0,0.04411764705882353,not_affected,True
full_benchmark,full-glm-5.2-tier2-task5-llm-x100-r02,glm-5.2,GLM 5.2,llm,2,tier2/task5,100,2,4,succeeded,final,2026-09-13T15:10:42.447869+00:00,1,liacpc14-glm-llm-v28-archive-exact,{},macro_f1,True,0.04263633669594226,4,0.0,0.0,41585,5269,46854,143.0374518185854,0,326.71875,0.0,326.71875,147.01737974956632,rxnhaystack-human-1.6.0,0.04263633669594226,not_affected,True
full_benchmark,full-glm-5.2-tier2-task5-llm-x100-r03,glm-5.2,GLM 5.2,llm,2,tier2/task5,100,3,4,succeeded,final,2026-09-13T15:11:04.952665+00:00,1,liacpc14-glm-llm-v28-archive-exact,{},macro_f1,True,0.057422969187675074,4,0.0,0.0,41585,492,42077,17.971748240292072,0,323.7578125,0.0,323.7578125,22.410772543400526,rxnhaystack-human-1.6.0,0.057422969187675074,not_affected,True
full_benchmark,full-glm-5.2-tier2-task5-llm-x100-r04,glm-5.2,GLM 5.2,llm,2,tier2/task5,100,4,4,succeeded,final,2026-09-13T15:12:51.513018+00:00,1,liacpc14-glm-llm-v28-archive-exact,{},macro_f1,True,0.00980392156862745,4,0.0,0.0,41585,4572,46157,102.78645434975624,0,325.0625,0.0,325.0625,106.46172956749797,rxnhaystack-human-1.6.0,0.00980392156862745,not_affected,True
full_benchmark,full-glm-5.2-tier2-task5-llm-x100-r05,glm-5.2,GLM 5.2,llm,2,tier2/task5,100,5,4,succeeded,final,2026-09-13T15:13:28.440469+00:00,1,liacpc14-glm-llm-v28-archive-exact,{},macro_f1,True,0.05450980392156863,4,0.0,0.0,41585,1246,42831,32.798894222825766,0,327.90625,0.0,327.90625,36.830263286828995,rxnhaystack-human-1.6.0,0.05450980392156863,not_affected,True
full_benchmark,full-glm-5.2-tier2-task5-llm-x500-r01,glm-5.2,GLM 5.2,llm,2,tier2/task5,500,1,4,succeeded,final,2026-09-13T15:18:53.993837+00:00,1,liacpc14-glm-llm-v28-archive-exact,{},macro_f1,True,0.05699966628527841,4,0.0,0.0,202818,12324,215142,321.5635548867285,0,328.015625,0.0,328.015625,325.45918222889304,rxnhaystack-human-1.6.0,0.05699966628527841,not_affected,True
full_benchmark,full-glm-5.2-tier2-task5-llm-x500-r02,glm-5.2,GLM 5.2,llm,2,tier2/task5,500,2,4,succeeded,final,2026-09-13T15:21:58.434884+00:00,1,liacpc14-glm-llm-v28-archive-exact,{},macro_f1,True,0.019863013698630135,4,0.0,0.0,202818,6497,209315,180.5710988007486,0,325.35546875,0.0,325.35546875,184.3476016819477,rxnhaystack-human-1.6.0,0.019863013698630135,not_affected,True
full_benchmark,full-glm-5.2-tier2-task5-llm-x500-r03,glm-5.2,GLM 5.2,llm,2,tier2/task5,500,3,4,succeeded,final,2026-09-13T15:29:42.118193+00:00,1,liacpc14-glm-llm-v28-archive-exact,{},macro_f1,True,0.06500740980483333,4,0.0,0.0,202818,14190,217008,459.79787634313107,0,326.96875,0.0,326.96875,463.5895291529596,rxnhaystack-human-1.6.0,0.06500740980483333,not_affected,True
full_benchmark,full-glm-5.2-tier2-task5-llm-x500-r04,glm-5.2,GLM 5.2,llm,2,tier2/task5,500,4,4,succeeded,final,2026-09-13T15:34:46.676171+00:00,1,liacpc14-glm-llm-v28-archive-exact,{},macro_f1,True,0.0649187306501548,4,0.0,0.0,202818,12558,215376,300.7105569764972,0,330.06640625,0.0,330.06640625,304.4522668235004,rxnhaystack-human-1.6.0,0.0649187306501548,not_affected,True
full_benchmark,full-glm-5.2-tier2-task5-llm-x500-r05,glm-5.2,GLM 5.2,llm,2,tier2/task5,500,5,4,succeeded,final,2026-09-13T15:39:14.865256+00:00,1,liacpc14-glm-llm-v28-archive-exact,{},macro_f1,True,0.04282382481733599,4,0.0,0.0,202818,10595,213413,264.2338029034436,0,332.69921875,0.0,332.69921875,268.0909826643765,rxnhaystack-human-1.6.0,0.04282382481733599,not_affected,True
full_benchmark,full-glm-5.2-tier2-task5-rlm-x100-r01,glm-5.2,GLM 5.2,rlm,2,tier2/task5,100,1,4,succeeded,final,2026-09-17T18:10:52.514282+00:00,1,jed-full-v34-d50654b8;jed-glm-rlm-v34;kuma-full-v34-d50654b8,{},macro_f1,True,0.95,42,0.0,0.0,367445,22272,389717,1053.5444289240986,491.83688153885305,372.67578125,0.0,372.67578125,1090.3377002682537,rxnhaystack-human-1.6.0,0.95,not_affected,False
full_benchmark,full-glm-5.2-tier2-task5-rlm-x100-r02,glm-5.2,GLM 5.2,rlm,2,tier2/task5,100,2,4,succeeded,final,2026-09-17T18:22:47.748684+00:00,1,jed-full-v34-d50654b8;jed-glm-rlm-v34;kuma-full-v34-d50654b8,{},macro_f1,True,1.0,36,0.0,0.0,897235,20315,917550,683.0986626017839,0.6942041181027889,478.8203125,0.0,478.8203125,715.0194951351732,rxnhaystack-human-1.6.0,1.0,not_affected,False
full_benchmark,full-glm-5.2-tier2-task5-rlm-x100-r03,glm-5.2,GLM 5.2,rlm,2,tier2/task5,100,3,4,succeeded,final,2026-09-17T18:28:10.715552+00:00,1,jed-full-v34-d50654b8;jed-glm-rlm-v34;kuma-full-v34-d50654b8,{},macro_f1,True,1.0,16,0.0,0.0,245155,10936,256091,286.5726551860571,0.6449697762727737,354.78515625,0.0,354.78515625,322.7116413731128,rxnhaystack-human-1.6.0,1.0,not_affected,False
full_benchmark,full-glm-5.2-tier2-task5-rlm-x100-r04,glm-5.2,GLM 5.2,rlm,2,tier2/task5,100,4,4,succeeded,final,2026-09-17T18:32:35.886422+00:00,1,jed-full-v34-d50654b8;jed-glm-rlm-v34;kuma-full-v34-d50654b8,{},macro_f1,True,1.0,17,0.0,0.0,105170,7548,112718,236.83061687089503,0.3232950493693352,356.5234375,0.0,356.5234375,264.97905168682337,rxnhaystack-human-1.6.0,1.0,not_affected,False
full_benchmark,full-glm-5.2-tier2-task5-rlm-x100-r05,glm-5.2,GLM 5.2,rlm,2,tier2/task5,100,5,4,succeeded,final,2026-09-17T18:40:23.448717+00:00,1,jed-full-v34-d50654b8;jed-glm-rlm-v34;kuma-full-v34-d50654b8,{},macro_f1,True,1.0,23,0.0,0.0,386424,15181,401605,438.90762624517083,0.6169338040053844,356.4921875,0.0,356.4921875,467.3505693357438,rxnhaystack-human-1.6.0,1.0,not_affected,False
full_benchmark,full-glm-5.2-tier2-task5-rlm-x500-r01,glm-5.2,GLM 5.2,rlm,2,tier2/task5,500,1,4,succeeded,final,2026-09-17T18:50:31.628997+00:00,1,jed-full-v34-d50654b8;jed-glm-rlm-v34;kuma-full-v34-d50654b8,{},macro_f1,True,1.0,17,0.0,0.0,324701,19374,344075,573.5941303800792,1.5040224567055702,355.375,0.0,355.375,607.9188318476081,rxnhaystack-human-1.6.0,1.0,not_affected,False
full_benchmark,full-glm-5.2-tier2-task5-rlm-x500-r02,glm-5.2,GLM 5.2,rlm,2,tier2/task5,500,2,4,succeeded,final,2026-09-17T18:59:03.564907+00:00,1,jed-full-v34-d50654b8;jed-glm-rlm-v34;kuma-full-v34-d50654b8,{},macro_f1,True,1.0,23,0.0,0.0,285891,13522,299413,465.59388869069517,1.7479078844189644,478.3984375,0.0,478.3984375,511.69839858449996,rxnhaystack-human-1.6.0,1.0,not_affected,False
full_benchmark,full-glm-5.2-tier2-task5-rlm-x500-r03,glm-5.2,GLM 5.2,rlm,2,tier2/task5,500,3,4,succeeded,final,2026-09-17T19:08:49.749256+00:00,1,jed-full-v34-d50654b8;jed-glm-rlm-v34;kuma-full-v34-d50654b8,{},macro_f1,True,1.0,20,0.0,0.0,170493,15807,186300,549.3979981970042,1.597927674651146,354.12890625,0.0,354.12890625,585.9851583763957,rxnhaystack-human-1.6.0,1.0,not_affected,False
full_benchmark,full-glm-5.2-tier2-task5-rlm-x500-r04,glm-5.2,GLM 5.2,rlm,2,tier2/task5,500,4,4,succeeded,final,2026-09-17T19:23:05.027312+00:00,1,jed-full-v34-d50654b8;jed-glm-rlm-v34;kuma-full-v34-d50654b8,{},macro_f1,True,1.0,24,0.0,0.0,239788,19617,259405,822.2979313414544,1.5086645502597094,352.83984375,0.0,352.83984375,854.688243707642,rxnhaystack-human-1.6.0,1.0,not_affected,False
full_benchmark,full-glm-5.2-tier2-task5-rlm-x500-r05,glm-5.2,GLM 5.2,rlm,2,tier2/task5,500,5,4,succeeded,final,2026-09-17T19:29:49.224753+00:00,1,jed-full-v34-d50654b8;jed-glm-rlm-v34;kuma-full-v34-d50654b8,{},macro_f1,True,1.0,12,0.0,0.0,107003,11710,118713,365.0075349807739,2.092875901609659,369.6640625,0.0,369.6640625,404.01489405706525,rxnhaystack-human-1.6.0,1.0,not_affected,False
full_benchmark,full-glm-5.2-tier2-task5-rlm-xfull-r01,glm-5.2,GLM 5.2,rlm,2,tier2/task5,full,1,4,succeeded,final,2026-09-17T19:50:09.153642+00:00,1,jed-full-v34-d50654b8;jed-glm-rlm-v34;kuma-full-v34-d50654b8,{},macro_f1,True,1.0,31,0.0,0.0,509182,20274,529456,1181.571608522907,356.4932797215879,827.3125,0.0,827.3125,1219.75996016711,rxnhaystack-human-1.6.0,1.0,not_affected,False
full_benchmark,full-glm-5.2-tier2-task5-rlm-xfull-r02,glm-5.2,GLM 5.2,rlm,2,tier2/task5,full,2,4,succeeded,final,2026-09-17T20:09:55.121432+00:00,1,jed-full-v34-d50654b8;jed-glm-rlm-v34;kuma-full-v34-d50654b8,{},macro_f1,True,1.0,17,0.0,0.0,317453,18689,336142,1124.6227867677808,204.1073698103428,830.484375,0.0,830.484375,1168.2237340547144,rxnhaystack-human-1.6.0,1.0,not_affected,False
full_benchmark,full-glm-5.2-tier2-task5-rlm-xfull-r03,glm-5.2,GLM 5.2,rlm,2,tier2/task5,full,3,4,succeeded,final,2026-09-17T20:46:35.550040+00:00,1,jed-full-v34-d50654b8;jed-glm-rlm-v34;kuma-full-v34-d50654b8,{},macro_f1,True,1.0,47,0.0,0.0,1450685,49826,1500511,2160.0485990885645,1077.9825362712145,2093.7734375,0.0,2093.7734375,2200.12067967467,rxnhaystack-human-1.6.0,1.0,not_affected,False
full_benchmark,full-glm-5.2-tier2-task5-rlm-xfull-r04,glm-5.2,GLM 5.2,rlm,2,tier2/task5,full,4,4,succeeded,final,2026-09-19T12:27:10.708588+00:00,2,jed-full-v34-d50654b8;jed-glm-rlm-v34;kuma-full-v34-d50654b8,"{""unknown"": 1}",macro_f1,True,1.0,19,0.0,0.0,192136,13311,205447,536.7824674081057,163.85545751452446,632.13671875,0.0,632.13671875,545.3318852018565,rxnhaystack-human-1.6.0,1.0,not_affected,False
full_benchmark,full-glm-5.2-tier2-task5-rlm-xfull-r05,glm-5.2,GLM 5.2,rlm,2,tier2/task5,full,5,4,succeeded,final,2026-09-17T21:21:49.748261+00:00,1,jed-full-v34-d50654b8;jed-glm-rlm-v34;kuma-full-v34-d50654b8,{},macro_f1,True,1.0,26,0.0,0.0,589002,19565,608567,1366.4686597380787,207.75611796043813,989.09765625,0.0,989.09765625,1407.6915123611689,rxnhaystack-human-1.6.0,1.0,not_affected,False
full_benchmark,full-glm-5.2-tier3-task10-codeact-x100-r01,glm-5.2,GLM 5.2,codeact,3,tier3/task10,100,1,5,pending,current,,0,,{},macro_f1,False,,,,,,,,,,,,,,rxnhaystack-human-1.6.0,,affected_without_historical_score,False
full_benchmark,full-glm-5.2-tier3-task10-codeact-x100-r02,glm-5.2,GLM 5.2,codeact,3,tier3/task10,100,2,5,pending,current,,0,,{},macro_f1,False,,,,,,,,,,,,,,rxnhaystack-human-1.6.0,,affected_without_historical_score,False
full_benchmark,full-glm-5.2-tier3-task10-codeact-x100-r03,glm-5.2,GLM 5.2,codeact,3,tier3/task10,100,3,5,pending,current,,0,,{},macro_f1,False,,,,,,,,,,,,,,rxnhaystack-human-1.6.0,,affected_without_historical_score,False
full_benchmark,full-glm-5.2-tier3-task10-codeact-x100-r04,glm-5.2,GLM 5.2,codeact,3,tier3/task10,100,4,5,pending,current,,0,,{},macro_f1,False,,,,,,,,,,,,,,rxnhaystack-human-1.6.0,,affected_without_historical_score,False
full_benchmark,full-glm-5.2-tier3-task10-codeact-x100-r05,glm-5.2,GLM 5.2,codeact,3,tier3/task10,100,5,5,pending,current,,0,,{},macro_f1,False,,,,,,,,,,,,,,rxnhaystack-human-1.6.0,,affected_without_historical_score,False
full_benchmark,full-glm-5.2-tier3-task10-codeact-x500-r01,glm-5.2,GLM 5.2,codeact,3,tier3/task10,500,1,5,pending,current,,0,,{},macro_f1,False,,,,,,,,,,,,,,rxnhaystack-human-1.6.0,,affected_without_historical_score,False
full_benchmark,full-glm-5.2-tier3-task10-codeact-x500-r02,glm-5.2,GLM 5.2,codeact,3,tier3/task10,500,2,5,pending,current,,0,,{},macro_f1,False,,,,,,,,,,,,,,rxnhaystack-human-1.6.0,,affected_without_historical_score,False
full_benchmark,full-glm-5.2-tier3-task10-codeact-x500-r03,glm-5.2,GLM 5.2,codeact,3,tier3/task10,500,3,5,pending,current,,0,,{},macro_f1,False,,,,,,,,,,,,,,rxnhaystack-human-1.6.0,,affected_without_historical_score,False
full_benchmark,full-glm-5.2-tier3-task10-codeact-x500-r04,glm-5.2,GLM 5.2,codeact,3,tier3/task10,500,4,5,pending,current,,0,,{},macro_f1,False,,,,,,,,,,,,,,rxnhaystack-human-1.6.0,,affected_without_historical_score,False
full_benchmark,full-glm-5.2-tier3-task10-codeact-x500-r05,glm-5.2,GLM 5.2,codeact,3,tier3/task10,500,5,5,pending,current,,0,,{},macro_f1,False,,,,,,,,,,,,,,rxnhaystack-human-1.6.0,,affected_without_historical_score,False
full_benchmark,full-glm-5.2-tier3-task10-llm-x100-r01,glm-5.2,GLM 5.2,llm,3,tier3/task10,100,1,5,succeeded,final,2026-09-13T16:08:34.944135+00:00,1,liacpc14-glm-llm-v28-archive-exact;ground-truth:rxnhaystack-ground-truth-2026-09-25-v2;submission-score-freeze:rxnhaystack-iclr2027-submission-score-freeze-v1,{},macro_f1,True,0.4677777777777778,5,0.0,0.0,52819,93,52912,18.855903886258602,0,322.7890625,0.0,322.7890625,22.6548496671021,rxnhaystack-human-1.6.0,0.4677777777777778,historical_score_invalidated,True
full_benchmark,full-glm-5.2-tier3-task10-llm-x100-r02,glm-5.2,GLM 5.2,llm,3,tier3/task10,100,2,5,succeeded,final,2026-09-13T16:08:56.421820+00:00,1,liacpc14-glm-llm-v28-archive-exact;ground-truth:rxnhaystack-ground-truth-2026-09-25-v2;submission-score-freeze:rxnhaystack-iclr2027-submission-score-freeze-v1,{},macro_f1,True,0.5257575757575758,5,0.0,0.0,52819,68,52887,17.520417287945747,0,324.80859375,0.0,324.80859375,21.359539091587067,rxnhaystack-human-1.6.0,0.5257575757575758,historical_score_invalidated,True
full_benchmark,full-glm-5.2-tier3-task10-llm-x100-r03,glm-5.2,GLM 5.2,llm,3,tier3/task10,100,3,5,succeeded,final,2026-09-13T16:09:17.847597+00:00,1,liacpc14-glm-llm-v28-archive-exact;ground-truth:rxnhaystack-ground-truth-2026-09-25-v2;submission-score-freeze:rxnhaystack-iclr2027-submission-score-freeze-v1,{},macro_f1,True,0.43015873015873013,5,0.0,0.0,52819,89,52908,17.663625583052635,0,323.90625,0.0,323.90625,21.328954111784697,rxnhaystack-human-1.6.0,0.43015873015873013,historical_score_invalidated,True
full_benchmark,full-glm-5.2-tier3-task10-llm-x100-r04,glm-5.2,GLM 5.2,llm,3,tier3/task10,100,4,5,succeeded,final,2026-09-13T16:09:40.187717+00:00,1,liacpc14-glm-llm-v28-archive-exact;ground-truth:rxnhaystack-ground-truth-2026-09-25-v2;submission-score-freeze:rxnhaystack-iclr2027-submission-score-freeze-v1,{},macro_f1,True,0.648989898989899,5,0.0,0.0,52819,87,52906,18.460865426808596,0,322.765625,0.0,322.765625,22.245111361145973,rxnhaystack-human-1.6.0,0.648989898989899,historical_score_invalidated,True
full_benchmark,full-glm-5.2-tier3-task10-llm-x100-r05,glm-5.2,GLM 5.2,llm,3,tier3/task10,100,5,5,succeeded,final,2026-09-13T16:10:01.668286+00:00,1,liacpc14-glm-llm-v28-archive-exact;ground-truth:rxnhaystack-ground-truth-2026-09-25-v2;submission-score-freeze:rxnhaystack-iclr2027-submission-score-freeze-v1,{},macro_f1,True,0.45111111111111113,5,0.0,0.0,52819,94,52913,17.789568584412336,0,323.73828125,0.0,323.73828125,21.366450127214193,rxnhaystack-human-1.6.0,0.45111111111111113,historical_score_invalidated,True
full_benchmark,full-glm-5.2-tier3-task10-llm-x500-r01,glm-5.2,GLM 5.2,llm,3,tier3/task10,500,1,5,succeeded,final,2026-09-13T16:12:30.480938+00:00,1,liacpc14-glm-llm-v28-archive-exact;ground-truth:rxnhaystack-ground-truth-2026-09-25-v2;corrected-score-recovery:rxnhaystack-corrected-score-recovery-2026-09-25-v2,{},macro_f1,True,0.51,5,0.0,0.0,258406,3671,262077,145.02125069499016,0,326.78125,0.0,326.78125,148.71362240612507,rxnhaystack-human-1.6.0,0.5099947177647037,corrected_exact_rescore,True
full_benchmark,full-glm-5.2-tier3-task10-llm-x500-r02,glm-5.2,GLM 5.2,llm,3,tier3/task10,500,2,5,succeeded,final,2026-09-13T16:14:32.693346+00:00,1,liacpc14-glm-llm-v28-archive-exact;ground-truth:rxnhaystack-ground-truth-2026-09-25-v2;corrected-score-recovery:rxnhaystack-corrected-score-recovery-2026-09-25-v2,{},macro_f1,True,0.45212,5,0.0,0.0,258406,4207,262613,118.21414392441511,0,325.7578125,0.0,325.7578125,122.11813838779926,rxnhaystack-human-1.6.0,0.45212121212121215,corrected_exact_rescore,True
full_benchmark,full-glm-5.2-tier3-task10-llm-x500-r03,glm-5.2,GLM 5.2,llm,3,tier3/task10,500,3,5,succeeded,final,2026-09-13T16:16:22.624411+00:00,1,liacpc14-glm-llm-v28-archive-exact;ground-truth:rxnhaystack-ground-truth-2026-09-25-v2;corrected-score-recovery:rxnhaystack-corrected-score-recovery-2026-09-25-v2,{},macro_f1,True,0.51284,5,0.0,0.0,258406,4226,262632,105.539859008044,0,326.26171875,0.0,326.26171875,109.83445310220122,rxnhaystack-human-1.6.0,0.5128380631323858,corrected_exact_rescore,True
full_benchmark,full-glm-5.2-tier3-task10-llm-x500-r04,glm-5.2,GLM 5.2,llm,3,tier3/task10,500,4,5,succeeded,final,2026-09-13T16:16:44.307866+00:00,1,liacpc14-glm-llm-v28-archive-exact;ground-truth:rxnhaystack-ground-truth-2026-09-25-v2;corrected-score-recovery:rxnhaystack-corrected-score-recovery-2026-09-25-v2,{},macro_f1,True,0.5795,5,0.0,0.0,258406,132,258538,17.760135017335415,0,325.23828125,0.0,325.23828125,21.586156651377678,rxnhaystack-human-1.6.0,0.5794993412384717,corrected_exact_rescore,True
full_benchmark,full-glm-5.2-tier3-task10-llm-x500-r05,glm-5.2,GLM 5.2,llm,3,tier3/task10,500,5,5,succeeded,final,2026-09-13T16:17:10.704896+00:00,1,liacpc14-glm-llm-v28-archive-exact;ground-truth:rxnhaystack-ground-truth-2026-09-25-v2;corrected-score-recovery:rxnhaystack-corrected-score-recovery-2026-09-25-v2,{},macro_f1,True,0.48423999999999995,5,0.0,0.0,258406,206,258612,22.59228700771928,0,324.3828125,0.0,324.3828125,26.286161489784718,rxnhaystack-human-1.6.0,0.48424242424242425,corrected_exact_rescore,True
full_benchmark,full-glm-5.2-tier3-task10-rlm-x100-r01,glm-5.2,GLM 5.2,rlm,3,tier3/task10,100,1,5,failed,final,2026-09-19T22:35:26.961709+00:00,2,jed25-glm-openrouter-rlm-s2;jed25-r2-glm-openrouter-rlm-repair1,"{""unknown"": 2}",macro_f1,False,,,,,,,,,,,,,,rxnhaystack-human-1.6.0,,affected_without_historical_score,False
full_benchmark,full-glm-5.2-tier3-task10-rlm-x100-r02,glm-5.2,GLM 5.2,rlm,3,tier3/task10,100,2,5,succeeded,final,2026-09-19T23:21:02.467547+00:00,2,jed25-glm-openrouter-rlm-s3;jed25-r2-glm-openrouter-rlm-repair2;ground-truth:rxnhaystack-ground-truth-2026-09-25-v2;corrected-score-recovery:rxnhaystack-corrected-score-recovery-2026-09-25-v2,"{""unknown"": 1}",macro_f1,True,0.9595959595959596,58,,,4363392,120030,4483422,2730.487974822521,2037.3023733636364,412.0859375,0.0,412.0859375,2875.7999824313447,rxnhaystack-human-1.6.0,0.8262626262626263,corrected_exact_rescore,False
full_benchmark,full-glm-5.2-tier3-task10-rlm-x100-r03,glm-5.2,GLM 5.2,rlm,3,tier3/task10,100,3,5,succeeded,final,2026-09-19T23:06:20.185899+00:00,2,jed25-glm-openrouter-rlm-s4;jed25-r2-glm-openrouter-rlm-repair3;ground-truth:rxnhaystack-ground-truth-2026-09-25-v2;corrected-score-recovery:rxnhaystack-corrected-score-recovery-2026-09-25-v2,"{""unknown"": 1}",macro_f1,True,0.9068181818181819,108,,,6859417,230452,7089869,1984.718111058697,432.83850625995547,416.125,0.0,416.125,2043.3256042739376,rxnhaystack-human-1.6.0,0.7734848484848486,corrected_exact_rescore,False
full_benchmark,full-glm-5.2-tier3-task10-rlm-x100-r04,glm-5.2,GLM 5.2,rlm,3,tier3/task10,100,4,5,succeeded,final,2026-09-19T22:53:37.055392+00:00,2,jed25-glm-openrouter-rlm-s1;jed25-r2-glm-openrouter-rlm-repair4;ground-truth:rxnhaystack-ground-truth-2026-09-25-v2;corrected-score-recovery:rxnhaystack-corrected-score-recovery-2026-09-25-v2,"{""unknown"": 1}",macro_f1,True,0.7595959595959596,129,,,12417039,191454,12608493,1233.1785364639945,431.1872284328565,400.9375,0.0,400.9375,1242.0195238720626,rxnhaystack-human-1.6.0,0.6262626262626263,corrected_exact_rescore,False
full_benchmark,full-glm-5.2-tier3-task10-rlm-x100-r05,glm-5.2,GLM 5.2,rlm,3,tier3/task10,100,5,5,failed,final,2026-09-19T22:41:18.094304+00:00,2,jed25-glm-openrouter-rlm-s2;jed25-r2-glm-openrouter-rlm-repair1,"{""unknown"": 2}",macro_f1,False,,,,,,,,,,,,,,rxnhaystack-human-1.6.0,,affected_without_historical_score,False
