scope,run_id,model,model_label,method,tier,task,context,repetition,question_count,status,report_state,result_updated_at,attempt_count,sources,failure_categories,score_name,score_available,f1,calls,cost_chf,cost_usd,input_tokens,output_tokens,total_tokens,latency_seconds,tool_time_seconds,peak_combined_memory_mib,peak_docker_memory_mib,peak_host_process_tree_rss_mib,process_wall_time_seconds,ground_truth_version,original_f1,score_correction_status,arm_final
codeact_x1000,full-qwen3.5-397b-tier4-task14-codeact-x1000-r04,qwen3.5,Qwen 3.5,codeact,4,tier4/task14,1000,4,2,succeeded,external-succeeded-result-pack,2026-09-23T06:32:47.516977+00:00,1,qwen-codeact-x1000-succeeded-pack.tgz,{},macro_f1,True,0.5,18,0.0,0.0,1976392,15036,1991428,177.59344654995948,1.9568081160541624,795.29296875,0.0,795.29296875,182.35059195500799,rxnhaystack-human-1.6.0,0.5,not_affected,True
codeact_x1000,full-qwen3.5-397b-tier4-task14-codeact-x1000-r05,qwen3.5,Qwen 3.5,codeact,4,tier4/task14,1000,5,2,succeeded,external-succeeded-result-pack,2026-09-23T06:32:47.516977+00:00,1,qwen-codeact-x1000-succeeded-pack.tgz,{},macro_f1,True,0.6111111111111112,15,0.0,0.0,1632521,14383,1646904,204.74611882702447,1.483416886010673,778.921875,0.0,778.921875,208.74347968999064,rxnhaystack-human-1.6.0,0.6111111111111112,not_affected,True
codeact_x1000,full-qwen3.5-397b-tier4-task15-codeact-x1000-r01,qwen3.5,Qwen 3.5,codeact,4,tier4/task15,1000,1,4,succeeded,external-succeeded-result-pack,2026-09-23T06:32:47.516977+00:00,1,qwen-codeact-x1000-succeeded-pack.tgz;ground-truth:rxnhaystack-ground-truth-2026-09-25-v2;corrected-score-recovery:rxnhaystack-corrected-score-recovery-2026-09-25-v2,{},macro_reaction_f1,True,0.45,17,0.0,0.0,1867369,21093,1888462,508.7113474520738,7.135949795134366,829.12109375,0.0,829.12109375,513.3711440310581,rxnhaystack-human-1.6.0,0.45,corrected_exact_rescore,True
codeact_x1000,full-qwen3.5-397b-tier4-task15-codeact-x1000-r02,qwen3.5,Qwen 3.5,codeact,4,tier4/task15,1000,2,4,succeeded,external-succeeded-result-pack,2026-09-23T06:32:47.516977+00:00,1,qwen-codeact-x1000-succeeded-pack.tgz;ground-truth:rxnhaystack-ground-truth-2026-09-25-v2;corrected-score-recovery:rxnhaystack-corrected-score-recovery-2026-09-25-v2,{},macro_reaction_f1,True,0.33760128205128204,21,0.0,0.0,2310323,21223,2331546,614.6786831730278,2.0170356438029557,785.59375,0.0,785.59375,618.8184942940716,rxnhaystack-human-1.6.0,0.33760683760683763,corrected_exact_rescore,True
codeact_x1000,full-qwen3.5-397b-tier4-task15-codeact-x1000-r03,qwen3.5,Qwen 3.5,codeact,4,tier4/task15,1000,3,4,succeeded,external-succeeded-result-pack,2026-09-23T06:32:47.516977+00:00,1,qwen-codeact-x1000-succeeded-pack.tgz;ground-truth:rxnhaystack-ground-truth-2026-09-25-v2;corrected-score-recovery:rxnhaystack-corrected-score-recovery-2026-09-25-v2,{},macro_reaction_f1,True,0.661375,17,0.0,0.0,1850614,18687,1869301,485.0005094029475,2.910509353969246,827.90625,0.0,827.90625,489.3243568500038,rxnhaystack-human-1.6.0,0.6613636363636364,corrected_exact_rescore,True
codeact_x1000,full-qwen3.5-397b-tier4-task15-codeact-x1000-r04,qwen3.5,Qwen 3.5,codeact,4,tier4/task15,1000,4,4,succeeded,external-succeeded-result-pack,2026-09-23T06:32:47.516977+00:00,1,qwen-codeact-x1000-succeeded-pack.tgz;ground-truth:rxnhaystack-ground-truth-2026-09-25-v2;corrected-score-recovery:rxnhaystack-corrected-score-recovery-2026-09-25-v2,{},macro_reaction_f1,True,0.44930000000000003,21,0.0,0.0,2303461,24088,2327549,491.31453018193133,7.114825118100271,861.95703125,0.0,861.95703125,495.80254814296495,rxnhaystack-human-1.6.0,0.4493055555555555,corrected_exact_rescore,True
codeact_x1000,full-qwen3.5-397b-tier4-task15-codeact-x1000-r05,qwen3.5,Qwen 3.5,codeact,4,tier4/task15,1000,5,4,succeeded,external-succeeded-result-pack,2026-09-23T06:32:47.516977+00:00,1,qwen-codeact-x1000-succeeded-pack.tgz;ground-truth:rxnhaystack-ground-truth-2026-09-25-v2;corrected-score-recovery:rxnhaystack-corrected-score-recovery-2026-09-25-v2,{},macro_reaction_f1,True,0.609125,19,0.0,0.0,2093375,22264,2115639,408.56430284294765,2.8601806609658524,874.41796875,0.0,874.41796875,413.8677124460228,rxnhaystack-human-1.6.0,0.6091346153846153,corrected_exact_rescore,True
codeact_x1000,full-qwen3.5-397b-tier4-task16-codeact-x1000-r01,qwen3.5,Qwen 3.5,codeact,4,tier4/task16,1000,1,10,succeeded,external-succeeded-result-pack,2026-09-23T06:32:47.516977+00:00,1,qwen-codeact-x1000-succeeded-pack.tgz,{},macro_f1,True,0.6619047619047619,83,0.0,0.0,9200071,66886,9266957,1138.283863255987,11.389293992309831,868.03515625,0.0,868.03515625,1176.899391841027,rxnhaystack-human-1.6.0,0.6619047619047619,not_affected,True
codeact_x1000,full-qwen3.5-397b-tier4-task16-codeact-x1000-r02,qwen3.5,Qwen 3.5,codeact,4,tier4/task16,1000,2,10,succeeded,external-succeeded-result-pack,2026-09-23T06:32:47.516977+00:00,1,qwen-codeact-x1000-succeeded-pack.tgz,{},macro_f1,True,0.765,83,0.0,0.0,9165558,63653,9229211,1102.4565549580147,9.294370694435202,868.0390625,0.0,868.0390625,1142.0102513399906,rxnhaystack-human-1.6.0,0.765,not_affected,True
codeact_x1000,full-qwen3.5-397b-tier4-task16-codeact-x1000-r03,qwen3.5,Qwen 3.5,codeact,4,tier4/task16,1000,3,10,succeeded,external-succeeded-result-pack,2026-09-23T06:32:47.516977+00:00,1,qwen-codeact-x1000-succeeded-pack.tgz,{},macro_f1,True,0.5666666666666667,88,0.0,0.0,9747416,59574,9806990,1062.4062917620176,9.768127852585167,873.30078125,0.0,873.30078125,1101.0749382799258,rxnhaystack-human-1.6.0,0.5666666666666667,not_affected,True
codeact_x1000,full-qwen3.5-397b-tier4-task16-codeact-x1000-r04,qwen3.5,Qwen 3.5,codeact,4,tier4/task16,1000,4,10,succeeded,external-succeeded-result-pack,2026-09-23T06:32:47.516977+00:00,1,qwen-codeact-x1000-succeeded-pack.tgz,{},macro_f1,True,0.6027777777777777,84,0.0,0.0,9251209,54412,9305621,1021.0678727569757,7.039865713566542,867.12109375,0.0,867.12109375,1059.5412613990484,rxnhaystack-human-1.6.0,0.6027777777777777,not_affected,True
codeact_x1000,full-qwen3.5-397b-tier4-task16-codeact-x1000-r05,qwen3.5,Qwen 3.5,codeact,4,tier4/task16,1000,5,10,succeeded,external-succeeded-result-pack,2026-09-23T06:32:47.516977+00:00,1,qwen-codeact-x1000-succeeded-pack.tgz,{},macro_f1,True,0.7694444444444445,83,0.0,0.0,9228329,60077,9288406,1069.5463158029597,7.803834035992622,869.703125,0.0,869.703125,1110.8057438830147,rxnhaystack-human-1.6.0,0.7694444444444445,not_affected,True
codeact_x1000,full-qwen3.5-397b-tier4-task17-codeact-x1000-r01,qwen3.5,Qwen 3.5,codeact,4,tier4/task17,1000,1,5,succeeded,external-succeeded-result-pack,2026-09-23T06:32:47.516977+00:00,1,qwen-codeact-x1000-succeeded-pack.tgz,{},macro_f1,True,0.38095238095238093,41,0.0,0.0,4650536,31678,4682214,600.3556201260071,0.12212930095847696,777.1640625,0.0,777.1640625,605.5682234549895,rxnhaystack-human-1.6.0,0.38095238095238093,not_affected,True
codeact_x1000,full-qwen3.5-397b-tier4-task17-codeact-x1000-r02,qwen3.5,Qwen 3.5,codeact,4,tier4/task17,1000,2,5,succeeded,external-succeeded-result-pack,2026-09-23T06:32:47.516977+00:00,1,qwen-codeact-x1000-succeeded-pack.tgz,{},macro_f1,True,0.4333333333333333,39,0.0,0.0,4400203,29982,4430185,564.1797690059757,0.2787662271875888,778.6171875,0.0,778.6171875,569.4639506249223,rxnhaystack-human-1.6.0,0.4333333333333333,not_affected,True
codeact_x1000,full-qwen3.5-397b-tier4-task17-codeact-x1000-r03,qwen3.5,Qwen 3.5,codeact,4,tier4/task17,1000,3,5,succeeded,external-succeeded-result-pack,2026-09-23T06:32:47.516977+00:00,1,qwen-codeact-x1000-succeeded-pack.tgz,{},macro_f1,True,0.3333333333333333,42,0.0,0.0,4856417,39654,4896071,663.985097856028,0.20237485505640507,775.52734375,0.0,775.52734375,668.7464160060044,rxnhaystack-human-1.6.0,0.3333333333333333,not_affected,True
codeact_x1000,full-qwen3.5-397b-tier4-task17-codeact-x1000-r04,qwen3.5,Qwen 3.5,codeact,4,tier4/task17,1000,4,5,succeeded,external-succeeded-result-pack,2026-09-23T06:32:47.516977+00:00,1,qwen-codeact-x1000-succeeded-pack.tgz,{},macro_f1,True,0.22222222222222224,40,0.0,0.0,4480719,30321,4511040,558.4473779359832,0.14686042233370245,780.4296875,0.0,780.4296875,562.9045503260568,rxnhaystack-human-1.6.0,0.22222222222222224,not_affected,True
codeact_x1000,full-qwen3.5-397b-tier4-task17-codeact-x1000-r05,qwen3.5,Qwen 3.5,codeact,4,tier4/task17,1000,5,5,succeeded,external-succeeded-result-pack,2026-09-23T06:32:47.516977+00:00,1,qwen-codeact-x1000-succeeded-pack.tgz,{},macro_f1,True,0.33160173160173156,38,0.0,0.0,4376949,33711,4410660,663.8648997449782,0.11004598834551871,773.63671875,0.0,773.63671875,668.1352734629763,rxnhaystack-human-1.6.0,0.33160173160173156,not_affected,True
codeact_x1000,full-qwen3.5-397b-tier4-task17b-codeact-x1000-r01,qwen3.5,Qwen 3.5,codeact,4,tier4/task17b,1000,1,5,succeeded,external-succeeded-result-pack,2026-09-23T06:32:47.516977+00:00,1,qwen-codeact-x1000-succeeded-pack.tgz,{},macro_f1,True,0.6666666666666666,34,0.0,0.0,3894120,24515,3918635,945.574163035024,0.10571246303152293,778.796875,0.0,778.796875,950.0735042989254,rxnhaystack-human-1.6.0,0.6666666666666666,not_affected,True
codeact_x1000,full-qwen3.5-397b-tier4-task17b-codeact-x1000-r02,qwen3.5,Qwen 3.5,codeact,4,tier4/task17b,1000,2,5,succeeded,external-succeeded-result-pack,2026-09-23T06:32:47.516977+00:00,1,qwen-codeact-x1000-succeeded-pack.tgz,{},macro_f1,True,0.6666666666666666,38,0.0,0.0,4347107,37642,4384749,1208.2339596780948,0.17196108610369265,779.1796875,0.0,779.1796875,1212.3211041010218,rxnhaystack-human-1.6.0,0.6666666666666666,not_affected,True
codeact_x1000,full-qwen3.5-397b-tier4-task17b-codeact-x1000-r03,qwen3.5,Qwen 3.5,codeact,4,tier4/task17b,1000,3,5,succeeded,external-succeeded-result-pack,2026-09-23T06:32:47.516977+00:00,1,qwen-codeact-x1000-succeeded-pack.tgz,{},macro_f1,True,0.7696969696969698,37,0.0,0.0,4192238,32758,4224996,1045.674973217072,0.12351640174165368,777.65234375,0.0,777.65234375,1049.9788093790412,rxnhaystack-human-1.6.0,0.7696969696969698,not_affected,True
codeact_x1000,full-qwen3.5-397b-tier4-task17b-codeact-x1000-r04,qwen3.5,Qwen 3.5,codeact,4,tier4/task17b,1000,4,5,succeeded,external-succeeded-result-pack,2026-09-23T06:32:47.516977+00:00,1,qwen-codeact-x1000-succeeded-pack.tgz,{},macro_f1,True,0.5166666666666666,38,0.0,0.0,4285788,33669,4319457,741.9725837429287,0.12274117686320096,776.046875,0.0,776.046875,746.1111760929925,rxnhaystack-human-1.6.0,0.5166666666666666,not_affected,True
codeact_x1000,full-qwen3.5-397b-tier4-task17b-codeact-x1000-r05,qwen3.5,Qwen 3.5,codeact,4,tier4/task17b,1000,5,5,succeeded,external-succeeded-result-pack,2026-09-23T06:32:47.516977+00:00,1,qwen-codeact-x1000-succeeded-pack.tgz,{},macro_f1,True,0.5333333333333333,35,0.0,0.0,3956360,35440,3991800,593.3358877820428,0.09637817018665373,775.33984375,0.0,775.33984375,598.0791717879474,rxnhaystack-human-1.6.0,0.5333333333333333,not_affected,True
codeact_x1000,x1000-openrouter-full-deepseek-v4-flash-tier1-task1-codeact-x1000-r01,deepseek-v4-flash,DeepSeek V4 Flash,codeact,1,tier1/task1,1000,1,10,succeeded,final,2026-09-20T23:16:59.051386+00:00,1,jed4c-deepseek-codeact-x1000-s01,{},macro_f1,True,1.0,31,0.07515798316479999,0.09394747895599999,3047650,24688,3072338,206.06125849857926,0.02157542109489441,756.6640625,0.0,756.6640625,213.7618158273399,rxnhaystack-human-1.6.0,1.0,not_affected,True
codeact_x1000,x1000-openrouter-full-deepseek-v4-flash-tier1-task1-codeact-x1000-r02,deepseek-v4-flash,DeepSeek V4 Flash,codeact,1,tier1/task1,1000,1,10,succeeded,final,2026-09-20T23:16:20.620402+00:00,1,jed4c-deepseek-codeact-x1000-s02,{},macro_f1,True,1.0,29,0.0327210354144,0.040901294268,2833027,3756,2836783,86.70714692678303,0.028781396336853504,746.33984375,0.0,746.33984375,94.19090860057622,rxnhaystack-human-1.6.0,1.0,not_affected,True
codeact_x1000,x1000-openrouter-full-deepseek-v4-flash-tier1-task1-codeact-x1000-r03,deepseek-v4-flash,DeepSeek V4 Flash,codeact,1,tier1/task1,1000,1,10,succeeded,final,2026-09-20T23:16:24.434392+00:00,1,jed4c-deepseek-codeact-x1000-s03,{},macro_f1,True,1.0,36,0.13613275608640005,0.17016594510800004,3503764,5650,3509414,175.497868321836,0.02646748349070549,752.33984375,0.0,752.33984375,182.48623711429536,rxnhaystack-human-1.6.0,1.0,not_affected,True
codeact_x1000,x1000-openrouter-full-deepseek-v4-flash-tier1-task1-codeact-x1000-r04,deepseek-v4-flash,DeepSeek V4 Flash,codeact,1,tier1/task1,1000,1,10,succeeded,final,2026-09-20T23:16:47.372431+00:00,1,jed4c-deepseek-codeact-x1000-s04,{},macro_f1,True,1.0,23,0.0240300496896,0.030037562112,2241135,3455,2244590,87.18757354468107,0.033053236082196236,770.90625,0.0,770.90625,94.95019364729524,rxnhaystack-human-1.6.0,1.0,not_affected,True
codeact_x1000,x1000-openrouter-full-deepseek-v4-flash-tier1-task1-codeact-x1000-r05,deepseek-v4-flash,DeepSeek V4 Flash,codeact,1,tier1/task1,1000,1,10,succeeded,final,2026-09-20T23:16:52.422788+00:00,1,jed4c-deepseek-codeact-x1000-s05,{},macro_f1,True,1.0,23,0.0214726115648,0.026840764455999998,2245642,4003,2249645,81.76136132702231,0.02848646230995655,755.328125,0.0,755.328125,126.66998443752527,rxnhaystack-human-1.6.0,1.0,not_affected,True
codeact_x1000,x1000-openrouter-full-deepseek-v4-flash-tier2-task2-codeact-x1000-r01,deepseek-v4-flash,DeepSeek V4 Flash,codeact,2,tier2/task2,1000,1,6,succeeded,final,2026-09-20T23:21:10.111622+00:00,1,jed4c-deepseek-codeact-x1000-s11,{},macro_f1,True,0.8333333333333334,30,0.045406180377600004,0.056757725472000004,2942743,40770,2983513,375.6727044656873,2.1472417544573545,759.10546875,0.0,759.10546875,384.73103708960116,rxnhaystack-human-1.6.0,0.8333333333333334,not_affected,True
codeact_x1000,x1000-openrouter-full-deepseek-v4-flash-tier2-task2-codeact-x1000-r02,deepseek-v4-flash,DeepSeek V4 Flash,codeact,2,tier2/task2,1000,1,6,succeeded,final,2026-09-20T23:19:00.027749+00:00,1,jed4c-deepseek-codeact-x1000-s12,{},macro_f1,True,0.8333333333333334,21,0.063499326896,0.07937415862,2252633,38198,2290831,325.8313519861549,1.62788650020957,758.28125,0.0,758.28125,335.79392696172,rxnhaystack-human-1.6.0,0.8333333333333334,not_affected,True
codeact_x1000,x1000-openrouter-full-deepseek-v4-flash-tier2-task2-codeact-x1000-r03,deepseek-v4-flash,DeepSeek V4 Flash,codeact,2,tier2/task2,1000,1,6,succeeded,final,2026-09-20T23:40:46.016110+00:00,1,jed4c-deepseek-codeact-x1000-s13,{},macro_f1,True,0.7619047619047619,29,0.0682560189344,0.085320023668,3125136,125036,3250172,1461.0007247440517,1.7973751965910196,757.578125,0.0,757.578125,1470.4158737584949,rxnhaystack-human-1.6.0,0.7619047619047619,not_affected,True
codeact_x1000,x1000-openrouter-full-deepseek-v4-flash-tier2-task2-codeact-x1000-r04,deepseek-v4-flash,DeepSeek V4 Flash,codeact,2,tier2/task2,1000,1,6,failed,final,2026-09-20T23:30:31.036417+00:00,1,jed4c-deepseek-codeact-x1000-s14,"{""unknown"": 1}",macro_f1,False,,,,,,,,,,,,,,rxnhaystack-human-1.6.0,,not_affected,True
codeact_x1000,x1000-openrouter-full-deepseek-v4-flash-tier2-task2-codeact-x1000-r05,deepseek-v4-flash,DeepSeek V4 Flash,codeact,2,tier2/task2,1000,1,6,succeeded,final,2026-09-20T23:19:32.078121+00:00,1,jed4c-deepseek-codeact-x1000-s15,{},macro_f1,True,1.0,16,0.0402507838912,0.050313479864,1502032,6824,1508856,357.3568949587643,1.828592287376523,751.296875,0.0,751.296875,365.48559013660997,rxnhaystack-human-1.6.0,1.0,not_affected,True
codeact_x1000,x1000-openrouter-full-deepseek-v4-flash-tier2-task3-codeact-x1000-r01,deepseek-v4-flash,DeepSeek V4 Flash,codeact,2,tier2/task3,1000,1,5,succeeded,final,2026-09-20T23:17:12.237589+00:00,1,jed4c-deepseek-codeact-x1000-s16,{},macro_f1,True,0.9454545454545455,18,0.0324228276,0.040528534500000005,1770011,8860,1778871,110.27726373076439,1.452471187338233,771.9140625,0.0,771.9140625,118.98658085986972,rxnhaystack-human-1.6.0,0.9454545454545455,not_affected,True
codeact_x1000,x1000-openrouter-full-deepseek-v4-flash-tier2-task3-codeact-x1000-r02,deepseek-v4-flash,DeepSeek V4 Flash,codeact,2,tier2/task3,1000,1,5,succeeded,final,2026-09-20T23:22:04.275851+00:00,1,jed4c-deepseek-codeact-x1000-s17,{},macro_f1,True,1.0,23,0.0351564077856,0.043945509732,2266165,17756,2283921,401.37349756248295,2.929196121171117,758.015625,0.0,758.015625,410.24847271852195,rxnhaystack-human-1.6.0,1.0,not_affected,True
codeact_x1000,x1000-openrouter-full-deepseek-v4-flash-tier2-task3-codeact-x1000-r03,deepseek-v4-flash,DeepSeek V4 Flash,codeact,2,tier2/task3,1000,1,5,succeeded,final,2026-09-20T23:14:44.168774+00:00,1,jed4c-deepseek-codeact-x1000-s18,{},macro_f1,True,1.0,12,0.0527356579808,0.065919572476,1175810,5265,1181075,71.58544658729807,1.4377444260753691,762.640625,0.0,762.640625,80.05142736807466,rxnhaystack-human-1.6.0,1.0,not_affected,True
codeact_x1000,x1000-openrouter-full-deepseek-v4-flash-tier2-task3-codeact-x1000-r04,deepseek-v4-flash,DeepSeek V4 Flash,codeact,2,tier2/task3,1000,1,5,failed,final,2026-09-20T23:30:04.383988+00:00,1,jed4c-deepseek-codeact-x1000-s19,"{""unknown"": 1}",macro_f1,False,,,,,,,,,,,,,,rxnhaystack-human-1.6.0,,not_affected,True
codeact_x1000,x1000-openrouter-full-deepseek-v4-flash-tier2-task3-codeact-x1000-r05,deepseek-v4-flash,DeepSeek V4 Flash,codeact,2,tier2/task3,1000,1,5,succeeded,final,2026-09-20T23:16:32.375660+00:00,1,jed4c-deepseek-codeact-x1000-s20,{},macro_f1,True,1.0,18,0.047056914768,0.05882114346,1768205,14426,1782631,178.8539777258411,1.7429390312172472,761.6796875,0.0,761.6796875,188.24753040634096,rxnhaystack-human-1.6.0,1.0,not_affected,True
codeact_x1000,x1000-openrouter-full-deepseek-v4-flash-tier2-task4-codeact-x1000-r01,deepseek-v4-flash,DeepSeek V4 Flash,codeact,2,tier2/task4,1000,1,5,succeeded,final,2026-09-20T23:18:24.935252+00:00,1,jed4c-deepseek-codeact-x1000-s16,{},macro_f1,True,1.0,17,0.005120314758400001,0.006400393448000001,1690431,4898,1695329,65.25218356773257,2.0072413254529238,741.859375,0.0,741.859375,71.07095207087696,rxnhaystack-human-1.6.0,1.0,not_affected,True
codeact_x1000,x1000-openrouter-full-deepseek-v4-flash-tier2-task4-codeact-x1000-r02,deepseek-v4-flash,DeepSeek V4 Flash,codeact,2,tier2/task4,1000,1,5,succeeded,final,2026-09-20T23:25:24.353882+00:00,1,jed4c-deepseek-codeact-x1000-s17,{},macro_f1,True,1.0,15,0.043712151686400004,0.054640189608,1596429,34845,1631274,187.30053960718215,1.7802505567669868,732.3125,0.0,732.3125,196.41788135282695,rxnhaystack-human-1.6.0,1.0,not_affected,True
codeact_x1000,x1000-openrouter-full-deepseek-v4-flash-tier2-task4-codeact-x1000-r03,deepseek-v4-flash,DeepSeek V4 Flash,codeact,2,tier2/task4,1000,1,5,succeeded,final,2026-09-20T23:16:59.093471+00:00,1,jed4c-deepseek-codeact-x1000-s18,{},macro_f1,True,0.8,20,0.048071808768000004,0.06008976096,1986539,6795,1993334,128.54386158986017,1.1273432285524905,734.46875,0.0,734.46875,133.59918751614168,rxnhaystack-human-1.6.0,0.8,not_affected,True
codeact_x1000,x1000-openrouter-full-deepseek-v4-flash-tier2-task4-codeact-x1000-r04,deepseek-v4-flash,DeepSeek V4 Flash,codeact,2,tier2/task4,1000,1,5,failed,final,2026-09-20T23:48:37.597544+00:00,1,jed4c-deepseek-codeact-x1000-s19,"{""unknown"": 1}",macro_f1,False,,,,,,,,,,,,,,rxnhaystack-human-1.6.0,,not_affected,True
codeact_x1000,x1000-openrouter-full-deepseek-v4-flash-tier2-task4-codeact-x1000-r05,deepseek-v4-flash,DeepSeek V4 Flash,codeact,2,tier2/task4,1000,1,5,succeeded,final,2026-09-20T23:17:50.195079+00:00,1,jed4c-deepseek-codeact-x1000-s20,{},macro_f1,True,1.0,14,0.012586487123200003,0.015733108904000002,1387277,8622,1395899,71.48911710036919,2.3752287258394063,744.92578125,0.0,744.92578125,76.41250402713194,rxnhaystack-human-1.6.0,1.0,not_affected,True
codeact_x1000,x1000-openrouter-full-deepseek-v4-flash-tier2-task5-codeact-x1000-r01,deepseek-v4-flash,DeepSeek V4 Flash,codeact,2,tier2/task5,1000,1,4,failed,final,2026-09-20T23:41:46.381783+00:00,1,jed4c-deepseek-codeact-x1000-s01,"{""unknown"": 1}",macro_f1,False,,,,,,,,,,,,,,rxnhaystack-human-1.6.0,,not_affected,True
codeact_x1000,x1000-openrouter-full-deepseek-v4-flash-tier2-task5-codeact-x1000-r02,deepseek-v4-flash,DeepSeek V4 Flash,codeact,2,tier2/task5,1000,1,4,succeeded,final,2026-09-20T23:33:45.208254+00:00,1,jed4c-deepseek-codeact-x1000-s02,{},macro_f1,True,0.5,27,0.0752848826304,0.09410610328799998,2761238,57010,2818248,1037.1827974244952,0.9133706213906407,742.26953125,0.0,742.26953125,1042.5039762957022,rxnhaystack-human-1.6.0,0.5,not_affected,True
codeact_x1000,x1000-openrouter-full-deepseek-v4-flash-tier2-task5-codeact-x1000-r03,deepseek-v4-flash,DeepSeek V4 Flash,codeact,2,tier2/task5,1000,1,4,succeeded,final,2026-09-20T23:40:17.967064+00:00,1,jed4c-deepseek-codeact-x1000-s03,{},macro_f1,True,0.7604166666666666,17,0.016692822800000003,0.0208660285,1697115,7057,1704172,131.89601442590356,1.5388521701097488,746.5625,0.0,746.5625,137.1912924963981,rxnhaystack-human-1.6.0,0.7604166666666666,not_affected,True
codeact_x1000,x1000-openrouter-full-deepseek-v4-flash-tier2-task5-codeact-x1000-r04,deepseek-v4-flash,DeepSeek V4 Flash,codeact,2,tier2/task5,1000,1,4,failed,final,2026-09-21T00:13:47.131925+00:00,1,jed4c-deepseek-codeact-x1000-s04,"{""unknown"": 1}",macro_f1,False,,,,,,,,,,,,,,rxnhaystack-human-1.6.0,,not_affected,True
codeact_x1000,x1000-openrouter-full-deepseek-v4-flash-tier2-task5-codeact-x1000-r05,deepseek-v4-flash,DeepSeek V4 Flash,codeact,2,tier2/task5,1000,1,4,failed,final,2026-09-21T00:15:52.292546+00:00,1,jed4c-deepseek-codeact-x1000-s05,"{""unknown"": 1}",macro_f1,False,,,,,,,,,,,,,,rxnhaystack-human-1.6.0,,not_affected,True
codeact_x1000,x1000-openrouter-full-deepseek-v4-flash-tier3-task10-codeact-x1000-r01,deepseek-v4-flash,DeepSeek V4 Flash,codeact,3,tier3/task10,1000,1,5,failed,final,2026-09-21T00:06:43.755341+00:00,1,jed4c-deepseek-codeact-x1000-s11,"{""unknown"": 1}",macro_f1,False,,,,,,,,,,,,,,rxnhaystack-human-1.6.0,,affected_without_historical_score,True
codeact_x1000,x1000-openrouter-full-deepseek-v4-flash-tier3-task10-codeact-x1000-r02,deepseek-v4-flash,DeepSeek V4 Flash,codeact,3,tier3/task10,1000,1,5,failed,final,2026-09-20T23:34:20.441767+00:00,1,jed4c-deepseek-codeact-x1000-s12,"{""unknown"": 1}",macro_f1,False,,,,,,,,,,,,,,rxnhaystack-human-1.6.0,,affected_without_historical_score,True
codeact_x1000,x1000-openrouter-full-deepseek-v4-flash-tier3-task10-codeact-x1000-r03,deepseek-v4-flash,DeepSeek V4 Flash,codeact,3,tier3/task10,1000,1,5,succeeded,final,2026-09-21T00:14:24.471421+00:00,1,jed4c-deepseek-codeact-x1000-s13;ground-truth:rxnhaystack-ground-truth-2026-09-25-v2;corrected-score-recovery:rxnhaystack-corrected-score-recovery-2026-09-25-v2,{},macro_f1,True,0.5380952380952381,43,0.11610041176000002,0.1451255147,5035132,181291,5216423,2011.2865854464471,3.987400135025382,754.31640625,0.0,754.31640625,2016.618032913655,rxnhaystack-human-1.6.0,0.5,corrected_exact_rescore,True
codeact_x1000,x1000-openrouter-full-deepseek-v4-flash-tier3-task10-codeact-x1000-r04,deepseek-v4-flash,DeepSeek V4 Flash,codeact,3,tier3/task10,1000,1,5,failed,final,2026-09-20T23:56:22.474993+00:00,1,jed4c-deepseek-codeact-x1000-s14,"{""unknown"": 1}",macro_f1,False,,,,,,,,,,,,,,rxnhaystack-human-1.6.0,,affected_without_historical_score,True
codeact_x1000,x1000-openrouter-full-deepseek-v4-flash-tier3-task10-codeact-x1000-r05,deepseek-v4-flash,DeepSeek V4 Flash,codeact,3,tier3/task10,1000,1,5,failed,final,2026-09-20T23:57:29.915540+00:00,1,jed4c-deepseek-codeact-x1000-s15,"{""unknown"": 1}",macro_f1,False,,,,,,,,,,,,,,rxnhaystack-human-1.6.0,,affected_without_historical_score,True
codeact_x1000,x1000-openrouter-full-deepseek-v4-flash-tier3-task10b-codeact-x1000-r01,deepseek-v4-flash,DeepSeek V4 Flash,codeact,3,tier3/task10b,1000,1,5,succeeded,final,2026-09-20T23:26:29.919123+00:00,1,jed4c-deepseek-codeact-x1000-s01,{},macro_f1,True,0.4800000000000001,44,0.18060323880960003,0.225754048512,4380466,69241,4449707,563.6083470452577,3.1627176385372877,763.69921875,0.0,763.69921875,568.9935656469315,rxnhaystack-human-1.6.0,0.4800000000000001,not_affected,True
codeact_x1000,x1000-openrouter-full-deepseek-v4-flash-tier3-task10b-codeact-x1000-r02,deepseek-v4-flash,DeepSeek V4 Flash,codeact,3,tier3/task10b,1000,1,5,failed,final,2026-09-21T00:42:41.577299+00:00,2,jed4c-deepseek-codeact-x1000-s02,"{""interrupted"": 1, ""unknown"": 1}",macro_f1,False,,,,,,,,,,,,,,rxnhaystack-human-1.6.0,,not_affected,True
codeact_x1000,x1000-openrouter-full-deepseek-v4-flash-tier3-task10b-codeact-x1000-r03,deepseek-v4-flash,DeepSeek V4 Flash,codeact,3,tier3/task10b,1000,1,5,failed,final,2026-09-20T23:37:58.790040+00:00,1,jed4c-deepseek-codeact-x1000-s03,"{""unknown"": 1}",macro_f1,False,,,,,,,,,,,,,,rxnhaystack-human-1.6.0,,not_affected,True
